Id,MSSubClass,MSZoning,LotArea,Street,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageCars,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1363,50,RL,12513,Pave,IR1,Lvl,FR2,Gtl,NAmes,Feedr,Norm,1Fam,1.5Fin,4,4,1920,2007,Gable,VinylSd,VinylSd,None,0.0,TA,Gd,BrkTil,0,0,715,715,Gd,Y,SBrkr,1281,457,0,1738,0,0,2,0,4,1,TA,7,Typ,1,1,368,Y,55,0,0,0,0,0,0,6,2009,WD,Normal,104900
857,80,RL,10970,Pave,IR1,Low,Inside,Mod,CollgCr,Norm,Norm,1Fam,SLvl,6,6,1978,1978,Gable,Plywood,HdBoard,None,0.0,TA,TA,CBlock,505,435,0,940,TA,Y,SBrkr,1026,0,0,1026,1,0,1,0,3,1,TA,5,Typ,0,2,576,Y,0,0,34,0,0,0,0,10,2008,WD,Normal,147000
207,20,RL,13673,Pave,IR1,Lvl,CulDSac,Gtl,Sawyer,RRAe,Norm,1Fam,1Story,5,5,1962,1962,Gable,HdBoard,HdBoard,None,0.0,TA,Gd,CBlock,0,0,1140,1140,TA,Y,SBrkr,1696,0,0,1696,0,0,1,1,3,1,TA,8,Min2,1,1,349,Y,0,30,0,0,0,0,0,3,2007,WD,Normal,143900
647,20,RL,7200,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1950,1950,Hip,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,0,0,0,0,Gd,Y,SBrkr,1048,0,0,1048,0,0,1,0,3,1,TA,7,Min1,0,2,420,Y,0,27,0,0,0,0,0,7,2008,WD,Normal,98300
623,20,RL,7064,Pave,Reg,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1977,1977,Gable,Plywood,Plywood,BrkFace,153.0,TA,TA,CBlock,560,0,420,980,TA,Y,SBrkr,980,0,0,980,0,0,1,0,3,1,TA,6,Typ,0,2,484,Y,192,0,0,0,0,0,0,7,2009,WD,Normal,135000
805,20,RL,9000,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1954,1954,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,812,0,124,936,TA,Y,SBrkr,1128,0,0,1128,0,0,1,0,2,1,TA,5,Min1,0,1,286,Y,0,0,0,0,0,0,0,6,2006,WD,Family,118000
809,80,RL,13400,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,5,1966,1966,Gable,VinylSd,VinylSd,BrkFace,1047.0,TA,TA,CBlock,516,128,380,1024,TA,Y,SBrkr,1086,0,0,1086,1,0,1,0,3,1,TA,6,Typ,1,2,484,Y,0,0,0,0,0,0,0,6,2006,WD,Normal,159950
1428,50,RL,10930,Pave,Reg,Bnk,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,5,6,1945,1950,Gable,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,580,0,333,913,TA,Y,FuseA,1048,510,0,1558,1,0,1,1,3,1,TA,6,Typ,1,1,288,Y,0,0,0,0,0,0,0,4,2008,WD,Normal,140000
40,90,RL,6040,Pave,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,4,5,1955,1955,Gable,AsbShng,Plywood,None,0.0,TA,TA,PConc,0,0,0,0,TA,N,FuseP,1152,0,0,1152,0,0,2,0,2,2,Fa,6,Typ,0,0,0,N,0,0,0,0,0,0,0,6,2008,WD,AdjLand,82000
1117,80,RL,7750,Pave,Reg,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,8,5,2002,2002,Hip,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,353,0,55,408,Ex,Y,SBrkr,779,640,0,1419,1,0,2,1,3,1,Gd,7,Typ,1,2,527,Y,120,0,0,0,0,0,0,3,2009,WD,Normal,184100
813,20,C (all),8712,Grvl,Reg,Bnk,Inside,Mod,IDOTRR,Norm,Norm,1Fam,1Story,5,5,1952,1952,Hip,Wd Sdng,Wd Sdng,None,0.0,Fa,TA,CBlock,0,0,540,540,TA,N,FuseA,1044,0,0,1044,0,0,1,0,2,1,Fa,4,Typ,0,2,504,N,0,0,0,0,0,0,54,6,2010,WD,Alloca,55993
1043,120,RL,5381,Pave,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,1Story,6,5,2005,2005,Gable,VinylSd,VinylSd,Stone,135.0,Gd,TA,PConc,900,0,406,1306,Ex,Y,SBrkr,1306,0,0,1306,1,0,2,0,1,1,Gd,5,Typ,1,2,624,Y,170,63,0,0,0,0,0,8,2009,WD,Normal,196000
1429,30,RM,7200,Pave,Reg,Lvl,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,7,1940,1992,Gable,MetalSd,MetalSd,Stone,294.0,TA,Gd,CBlock,510,0,278,788,TA,Y,SBrkr,804,0,0,804,1,0,1,0,2,1,Gd,4,Typ,2,1,240,Y,0,0,154,0,0,0,0,2,2010,WD,Abnorml,119000
459,70,RM,5100,Pave,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,8,7,1925,1996,Hip,Stucco,Wd Shng,None,0.0,TA,Gd,PConc,0,0,588,588,Fa,Y,SBrkr,833,833,0,1666,0,0,1,0,3,1,Gd,7,Typ,1,1,228,Y,192,63,0,0,0,0,0,6,2008,WD,Normal,161000
349,160,RL,2448,Pave,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,2Story,7,5,2003,2004,Gable,VinylSd,Wd Shng,Stone,106.0,Gd,TA,PConc,573,0,191,764,Ex,Y,SBrkr,764,862,0,1626,1,0,2,1,2,1,Gd,6,Typ,0,2,474,Y,0,27,0,0,0,0,0,10,2008,WD,Normal,154000
370,20,RL,9830,Pave,IR1,Lvl,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1959,2006,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,Gd,CBlock,72,258,733,1063,Ex,Y,SBrkr,1287,0,0,1287,1,0,1,0,3,1,Gd,7,Typ,1,2,576,Y,364,17,0,0,182,0,0,3,2010,WD,Normal,162000
881,20,RL,7024,Pave,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,5,2005,2006,Gable,VinylSd,VinylSd,None,0.0,TA,TA,PConc,980,0,110,1090,Gd,Y,SBrkr,1090,0,0,1090,1,0,1,1,2,1,TA,5,Typ,0,2,450,Y,0,49,0,0,0,0,0,6,2007,WD,Normal,157000
450,50,RM,6000,Pave,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,3,7,1948,2002,Gable,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,331,0,318,649,Ex,Y,SBrkr,679,504,0,1183,0,0,1,1,2,1,TA,6,Typ,0,1,308,Y,0,176,0,0,0,0,0,6,2007,WD,Normal,120000
579,160,FV,3604,Pave,Reg,Lvl,Corner,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2007,2007,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,0,0,689,689,Ex,Y,SBrkr,703,689,0,1392,0,0,2,0,2,1,Gd,5,Typ,0,2,540,Y,0,102,0,0,0,0,0,2,2008,WD,Abnorml,146000
388,80,RL,7200,Pave,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,SLvl,6,6,1976,1976,Hip,MetalSd,MetalSd,BrkFace,255.0,TA,TA,CBlock,631,0,410,1041,Ex,Y,SBrkr,1125,0,0,1125,1,0,1,0,3,1,TA,6,Typ,1,1,352,Y,296,0,0,0,0,0,0,10,2009,WD,Abnorml,125000
1412,50,RL,9600,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,6,8,1950,2005,Gable,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,120,0,736,856,Ex,Y,SBrkr,1112,556,0,1668,0,0,1,1,3,1,TA,6,Min2,0,1,271,Y,0,0,0,0,0,0,0,9,2009,WD,Normal,140000
810,75,RM,8100,Pave,Reg,Lvl,Corner,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,5,5,1898,1965,Hip,AsbShng,AsbShng,None,0.0,TA,TA,PConc,0,0,849,849,TA,N,FuseA,1075,1063,0,2138,0,0,2,0,2,3,TA,11,Typ,0,2,360,N,40,156,0,0,0,0,0,11,2009,WD,Normal,106000
1147,20,RL,11200,Pave,Reg,Lvl,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6,5,1985,1985,Gable,Wd Sdng,Wd Shng,BrkFace,85.0,Gd,TA,CBlock,1258,0,40,1298,TA,Y,SBrkr,1298,0,0,1298,1,0,2,0,3,1,Gd,5,Typ,1,2,403,Y,165,26,0,0,0,0,0,5,2006,WD,Normal,180000
523,50,RM,5000,Pave,Reg,Lvl,Corner,Gtl,BrkSide,Feedr,Norm,1Fam,1.5Fin,6,7,1947,1950,Gable,CemntBd,CmentBd,None,0.0,TA,Gd,CBlock,399,0,605,1004,Ex,Y,SBrkr,1004,660,0,1664,0,0,2,0,3,1,TA,7,Typ,2,2,420,Y,0,24,36,0,0,0,0,10,2006,WD,Normal,159000
1065,20,RL,11000,Pave,IR1,Lvl,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1966,1966,Gable,Plywood,Plywood,BrkFace,200.0,TA,TA,CBlock,740,230,184,1154,Ex,Y,SBrkr,1154,0,0,1154,0,0,1,1,3,1,TA,6,Typ,1,2,480,Y,0,58,0,0,0,0,0,11,2009,WD,Normal,154000
581,20,RL,14585,Pave,IR1,Lvl,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1960,1987,Gable,Wd Sdng,Wd Sdng,BrkFace,85.0,TA,TA,CBlock,594,219,331,1144,Ex,Y,SBrkr,1429,0,0,1429,0,1,1,0,3,1,Gd,7,Typ,2,2,572,Y,216,110,0,0,0,0,0,6,2007,WD,Normal,181900
1127,120,RL,3684,Pave,Reg,Lvl,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2007,2007,Hip,VinylSd,VinylSd,BrkFace,130.0,Gd,TA,PConc,0,0,1373,1373,Ex,Y,SBrkr,1555,0,0,1555,0,0,2,0,2,1,Gd,7,Typ,1,3,660,Y,143,20,0,0,0,0,0,6,2009,WD,Normal,174000
432,50,RM,5586,Pave,IR1,Bnk,Inside,Gtl,OldTown,Feedr,Norm,1Fam,1.5Fin,6,7,1920,1998,Gable,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,0,0,901,901,Gd,Y,SBrkr,1088,110,0,1198,0,0,1,0,4,1,TA,7,Typ,0,0,0,N,0,98,0,0,0,0,0,9,2008,ConLD,Abnorml,79900
1093,50,RL,8400,Pave,Reg,Bnk,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,6,5,1925,1950,Gable,MetalSd,MetalSd,None,0.0,TA,TA,PConc,423,0,758,1181,Fa,Y,SBrkr,1390,304,0,1694,0,0,2,0,4,1,TA,7,Typ,1,2,576,Y,342,0,128,0,0,0,0,6,2008,WD,Normal,136500
1368,160,RM,2665,Pave,Reg,Lvl,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,5,6,1977,1977,Gable,CemntBd,CmentBd,None,0.0,TA,TA,PConc,548,173,36,757,Ex,Y,SBrkr,925,550,0,1475,0,0,2,0,4,1,TA,6,Typ,1,1,336,Y,104,26,0,0,0,0,0,7,2006,WD,Normal,127000
1447,20,RL,26142,Pave,IR1,Lvl,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,7,1962,1962,Gable,HdBoard,HdBoard,BrkFace,189.0,TA,TA,CBlock,593,0,595,1188,TA,Y,SBrkr,1188,0,0,1188,0,0,1,0,3,1,TA,6,Typ,0,1,312,P,261,39,0,0,0,0,0,4,2010,WD,Normal,157900
242,30,RM,3880,Pave,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,9,1945,1997,Gable,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,329,0,357,686,Gd,Y,SBrkr,866,0,0,866,0,0,1,0,2,1,Gd,4,Typ,0,0,0,Y,58,42,0,0,0,0,0,8,2007,WD,Normal,110500
656,160,RM,1680,Pave,Reg,Lvl,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,1971,1971,Gable,HdBoard,ImStucc,BrkFace,381.0,TA,TA,CBlock,0,0,525,525,TA,Y,SBrkr,525,567,0,1092,0,0,1,1,3,1,TA,6,Typ,0,1,264,Y,0,0,0,0,0,0,0,3,2010,WD,Family,88000
143,50,RL,8520,Pave,Reg,Lvl,Corner,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,5,4,1952,1952,Gable,BrkFace,Wd Sdng,None,0.0,TA,Fa,CBlock,507,0,403,910,Fa,Y,SBrkr,910,475,0,1385,0,0,2,0,4,1,TA,6,Typ,0,2,720,Y,0,0,0,0,0,0,0,6,2010,WD,Normal,166000
943,90,RL,7711,Pave,IR1,Lvl,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,4,3,1977,1977,Gable,MetalSd,MetalSd,None,0.0,TA,TA,PConc,1440,0,0,1440,TA,Y,SBrkr,1440,0,0,1440,2,0,2,0,4,2,TA,8,Typ,0,0,0,N,321,0,0,0,0,0,0,8,2007,Oth,Abnorml,150000
1092,160,FV,2160,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,1999,2000,Gable,MetalSd,MetalSd,BrkFace,212.0,Gd,TA,PConc,510,0,90,600,Ex,Y,SBrkr,624,628,0,1252,1,0,2,1,2,1,Gd,4,Typ,0,2,462,Y,0,48,0,0,0,0,0,3,2008,WD,Normal,160000
331,90,RL,10624,Pave,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,4,1964,1964,Gable,HdBoard,HdBoard,BrkFace,84.0,TA,TA,CBlock,40,264,1424,1728,TA,Y,SBrkr,1728,0,0,1728,0,1,2,0,6,2,TA,10,Typ,0,1,352,Y,155,0,0,0,0,0,0,11,2007,WD,Normal,119000
297,50,RM,13710,Pave,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,5,5,1950,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,420,0,490,910,TA,Y,FuseA,910,648,0,1558,0,0,1,1,4,1,TA,6,Typ,0,1,282,Y,289,0,0,0,0,0,0,6,2007,WD,Normal,152000
1437,20,RL,9000,Pave,Reg,Lvl,FR2,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,6,1971,1971,Gable,HdBoard,HdBoard,None,0.0,TA,TA,PConc,616,0,248,864,TA,Y,SBrkr,864,0,0,864,0,0,1,0,3,1,TA,5,Typ,0,2,528,Y,0,0,0,0,0,0,0,5,2007,WD,Normal,120500
1392,90,RL,8944,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,5,1967,1967,Gable,Plywood,Plywood,None,0.0,TA,TA,CBlock,0,0,1584,1584,TA,Y,SBrkr,1584,0,0,1584,0,0,2,0,4,2,TA,8,Mod,0,3,792,Y,0,152,0,0,0,0,0,4,2009,WD,Normal,124000
723,20,RL,8120,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,7,1970,1970,Gable,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,191,0,673,864,Ex,Y,SBrkr,864,0,0,864,0,0,1,0,3,1,TA,5,Typ,0,2,463,Y,0,0,0,0,0,0,0,7,2009,WD,Normal,124500
711,30,RL,4130,Pave,IR1,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,3,6,1935,2003,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,CBlock,0,0,270,270,Gd,Y,SBrkr,729,0,0,729,0,0,1,0,2,1,TA,5,Maj2,0,0,0,N,0,0,0,0,0,0,0,7,2008,WD,Normal,52000
278,20,RL,19138,Pave,Reg,Lvl,Corner,Gtl,Gilbert,Norm,Norm,1Fam,1Story,4,5,1951,1951,Gable,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,120,0,744,864,Ex,Y,SBrkr,864,0,0,864,0,0,1,0,2,1,TA,4,Typ,0,2,400,Y,0,0,0,0,0,0,0,6,2010,WD,Normal,141000
303,20,RL,13704,Pave,IR1,Lvl,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2001,2002,Gable,VinylSd,VinylSd,BrkFace,150.0,Gd,TA,PConc,0,0,1541,1541,Ex,Y,SBrkr,1541,0,0,1541,0,0,2,0,3,1,Gd,6,Typ,1,3,843,Y,468,81,0,0,0,0,0,1,2006,WD,Normal,205000
1293,70,RM,6600,Pave,Reg,Lvl,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,4,1892,1965,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,Stone,0,0,994,994,TA,N,SBrkr,1378,994,0,2372,0,0,2,0,4,2,TA,11,Min2,0,1,432,Y,0,287,0,0,0,0,0,12,2009,WD,Normal,107500
1211,60,RL,11218,Pave,Reg,Lvl,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,1992,1992,Gable,Wd Sdng,Wd Sdng,None,0.0,Gd,TA,PConc,0,0,1055,1055,Ex,Y,SBrkr,1055,790,0,1845,0,0,2,1,3,1,Gd,8,Typ,1,2,462,Y,635,104,0,0,0,0,400,5,2010,WD,Normal,189000
477,20,RL,13125,Pave,Reg,Lvl,Inside,Mod,CollgCr,Norm,Norm,1Fam,1Story,6,5,1997,1998,Gable,VinylSd,VinylSd,BrkFace,215.0,TA,TA,PConc,994,0,484,1478,Ex,Y,SBrkr,1493,0,0,1493,1,0,2,0,3,1,Gd,7,Typ,1,2,508,Y,140,39,0,0,0,0,0,4,2008,WD,Normal,208900
670,30,RL,11600,Pave,Reg,Lvl,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,4,5,1922,1950,Gable,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,0,0,700,700,Ex,Y,SBrkr,1180,0,0,1180,0,0,1,0,2,1,Fa,5,Typ,1,1,252,Y,0,0,67,0,0,0,0,7,2006,WD,Normal,137500
717,70,RM,10800,Pave,Reg,Bnk,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,8,1890,1998,Gable,Wd Sdng,VinylSd,None,0.0,TA,Gd,BrkTil,0,0,718,718,Ex,Y,SBrkr,1576,978,0,2554,0,0,1,1,3,1,TA,8,Typ,0,2,704,P,0,48,143,0,0,0,0,7,2007,WD,Normal,159500
92,20,RL,8500,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,3,1961,1961,Hip,HdBoard,HdBoard,BrkCmn,203.0,TA,TA,CBlock,600,0,635,1235,TA,Y,SBrkr,1235,0,0,1235,0,0,1,0,2,1,TA,6,Typ,0,2,480,Y,0,0,0,0,0,0,0,12,2006,WD,Abnorml,98600
741,70,RM,9600,Pave,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,7,1910,2002,Gable,Wd Sdng,Wd Shng,None,0.0,TA,Gd,BrkTil,0,0,264,264,Ex,Y,SBrkr,768,664,0,1432,0,0,2,0,2,1,TA,7,Typ,0,2,360,Y,270,0,112,0,0,0,0,5,2007,WD,Abnorml,132000
1138,50,RL,6342,Pave,Reg,Lvl,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1.5Fin,5,8,1875,1996,Gable,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,0,0,780,780,Gd,N,SBrkr,780,240,0,1020,0,0,1,0,2,1,TA,6,Typ,0,0,0,N,0,0,176,0,0,0,0,5,2010,WD,Normal,94000
55,80,RL,7134,Pave,Reg,Bnk,Inside,Mod,NAmes,Norm,Norm,1Fam,SLvl,5,5,1955,1955,Gable,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,384,0,0,384,TA,Y,SBrkr,1360,0,0,1360,0,0,1,0,3,1,TA,6,Min1,1,2,572,Y,0,50,0,0,0,0,0,2,2007,WD,Normal,130000
446,20,RL,9855,Pave,Reg,Lvl,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,6,5,1956,1956,Hip,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,0,0,1436,1436,Fa,Y,SBrkr,1689,0,0,1689,0,0,1,0,3,1,TA,7,Typ,1,2,480,Y,0,0,0,0,0,0,0,11,2009,COD,Normal,127500
885,20,RL,7150,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1967,1967,Gable,HdBoard,HdBoard,BrkFace,60.0,TA,TA,CBlock,432,0,460,892,TA,Y,SBrkr,892,0,0,892,0,0,1,0,3,1,TA,5,Typ,0,1,288,Y,0,0,0,0,0,0,0,7,2009,WD,Normal,100000
1097,70,RM,6882,Pave,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,6,7,1914,2006,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,0,0,684,684,TA,Y,SBrkr,773,582,0,1355,0,0,1,1,3,1,Gd,7,Typ,0,0,0,Y,136,0,115,0,0,0,0,3,2007,WD,Normal,127000
1026,20,RL,7700,Pave,Reg,Lvl,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1972,1972,Gable,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,138,468,276,882,TA,Y,SBrkr,882,0,0,882,1,0,1,0,3,1,TA,5,Typ,0,2,461,Y,96,0,0,0,0,0,0,3,2007,WD,Normal,112500
138,90,RL,11070,Pave,Reg,Lvl,Inside,Gtl,Mitchel,Norm,Norm,Duplex,1Story,7,5,1988,1989,Gable,VinylSd,VinylSd,BrkFace,70.0,TA,TA,CBlock,0,0,1907,1907,Gd,Y,SBrkr,1959,0,0,1959,0,0,3,0,5,2,TA,9,Typ,0,3,766,Y,0,0,0,0,0,0,0,7,2006,WD,Family,171000
566,70,RL,6858,Pave,Reg,Bnk,Corner,Gtl,SWISU,Norm,Norm,1Fam,2Story,6,4,1915,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,0,0,806,806,TA,N,FuseF,841,806,0,1647,1,0,1,1,4,1,Fa,6,Typ,0,1,216,Y,0,66,136,0,0,0,0,5,2010,WD,Normal,128000
438,45,RM,6000,Pave,Reg,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Unf,6,7,1926,2004,Gable,Wd Sdng,Wd Sdng,None,0.0,Gd,TA,PConc,0,0,884,884,Gd,Y,SBrkr,904,0,0,904,0,0,1,0,2,1,TA,4,Typ,0,1,180,Y,0,0,105,0,0,0,0,1,2009,WD,Normal,119000
188,50,RL,10410,Pave,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,7,1916,1987,Gable,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,0,0,660,660,Ex,Y,SBrkr,808,704,144,1656,0,0,2,1,3,1,TA,8,Min2,0,1,180,N,0,0,0,140,0,0,0,8,2009,WD,Normal,135000
762,30,RM,6911,Pave,Reg,Lvl,FR2,Gtl,BrkSide,Feedr,Norm,1Fam,1Story,5,5,1924,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,405,0,740,1145,TA,Y,SBrkr,1301,0,0,1301,0,0,1,0,2,1,Fa,5,Min1,0,2,440,Y,0,0,0,0,0,0,0,10,2009,WD,Normal,100000
926,20,RL,15611,Pave,IR1,Lvl,Corner,Gtl,NWAmes,Norm,Norm,1Fam,1Story,5,6,1977,1977,Gable,VinylSd,VinylSd,None,0.0,TA,TA,PConc,767,93,266,1126,TA,Y,SBrkr,1126,0,0,1126,0,1,2,0,3,1,Ex,6,Typ,0,2,540,Y,180,0,0,0,0,0,0,3,2008,WD,Abnorml,175000
779,90,RH,8400,Pave,Reg,Lvl,Inside,Gtl,SawyerW,Feedr,Norm,Duplex,1Story,5,5,1977,1977,Gable,Plywood,Plywood,BrkFace,320.0,TA,TA,Slab,0,0,0,0,TA,Y,SBrkr,2020,0,0,2020,0,0,2,0,4,2,TA,10,Typ,2,2,630,Y,0,0,0,0,0,0,0,10,2007,WD,Normal,144000
49,190,RM,4456,Pave,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2Story,4,5,1920,2008,Gable,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,0,0,736,736,Gd,Y,SBrkr,736,716,0,1452,0,0,2,0,2,3,TA,8,Typ,0,0,0,N,0,0,102,0,0,0,0,6,2009,New,Partial,113000
587,30,RL,10267,Pave,Reg,Lvl,Inside,Gtl,BrkSide,RRAn,Norm,1Fam,1Story,6,7,1918,2000,Gable,Stucco,Wd Shng,None,0.0,TA,Gd,BrkTil,210,606,0,816,Ex,Y,SBrkr,838,0,0,838,1,0,1,0,2,1,Fa,5,Typ,0,1,275,N,0,0,112,0,0,0,0,5,2008,WD,Normal,130000
377,85,RL,8846,Pave,IR1,Lvl,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,SFoyer,5,5,1996,1996,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,298,0,572,870,Ex,Y,SBrkr,914,0,0,914,0,0,1,0,2,1,TA,5,Typ,0,2,576,Y,0,0,0,0,0,0,0,7,2006,WD,Normal,148000
577,50,RL,6292,Pave,Reg,Lvl,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,7,7,1928,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,0,0,861,861,Gd,Y,SBrkr,877,600,0,1477,0,1,2,0,3,1,TA,6,Typ,1,1,216,Y,0,50,0,0,0,0,0,8,2009,WD,Normal,145000
1308,20,RL,8072,Pave,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1994,1995,Gable,VinylSd,VinylSd,None,0.0,TA,Gd,PConc,746,0,244,990,Ex,Y,SBrkr,990,0,0,990,1,0,1,0,3,1,TA,5,Typ,0,2,480,Y,0,64,0,0,0,0,0,5,2009,WD,Normal,138000
830,160,FV,2544,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,2005,2005,Gable,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,0,0,600,600,Ex,Y,SBrkr,520,623,80,1223,0,0,2,1,2,1,Gd,4,Typ,0,2,480,Y,0,166,0,0,0,0,0,7,2006,WD,Normal,147400
1013,70,RL,10592,Pave,Reg,Lvl,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,6,7,1923,1996,Hip,Wd Sdng,Wd Sdng,None,0.0,TA,Gd,PConc,0,0,602,602,TA,Y,SBrkr,900,602,0,1502,0,0,1,1,3,1,Gd,7,Typ,2,1,180,Y,96,0,112,0,53,0,0,8,2007,WD,Normal,165000
