Id,MSSubClass,MSZoning,LotArea,Street,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageCars,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
474,20,RL,14977,Pave,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2006,2007,Gable,VinylSd,VinylSd,BrkFace,304.0,Gd,TA,PConc,1350,0,626,1976,Ex,Y,SBrkr,1976,0,0,1976,1,0,2,0,2,1,Gd,7,Typ,1,3,908,Y,250,63,0,0,0,0,0,7,2007,New,Partial,440000
640,120,RL,3982,Pave,Reg,Lvl,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,8,5,2006,2006,Hip,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,1154,0,366,1520,Ex,Y,SBrkr,1567,0,0,1567,1,0,2,0,1,1,Ex,7,Typ,1,3,648,Y,312,0,0,0,0,0,0,10,2006,New,Partial,264561
322,60,RL,12099,Pave,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2004,2004,Gable,VinylSd,VinylSd,BrkFace,388.0,Gd,TA,PConc,970,0,166,1136,Ex,Y,SBrkr,1136,1332,0,2468,1,0,2,1,4,1,Gd,10,Typ,1,3,872,Y,184,154,0,0,0,0,0,6,2007,WD,Normal,354000
669,20,RL,14175,Pave,Reg,Bnk,Corner,Mod,Sawyer,Norm,Norm,1Fam,1Story,5,6,1956,1987,Gable,CemntBd,Wd Sdng,None,0.0,TA,TA,CBlock,988,0,200,1188,Gd,Y,SBrkr,1437,0,0,1437,1,0,1,1,3,1,TA,6,Min2,1,2,576,Y,304,0,0,0,0,0,0,11,2006,WD,Normal,168000
475,120,RL,5330,Pave,Reg,Lvl,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,2000,2000,Gable,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,1196,0,298,1494,Ex,Y,SBrkr,1652,0,0,1652,1,0,2,0,2,1,Ex,6,Typ,0,2,499,Y,96,48,0,0,0,0,0,8,2007,WD,Normal,251000
1247,60,FV,8125,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2005,2006,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,0,0,756,756,Ex,Y,SBrkr,756,797,0,1553,0,0,2,1,3,1,Gd,6,Typ,0,2,615,Y,0,45,0,0,0,0,0,3,2006,New,Partial,186500
266,20,RL,12090,Pave,IR1,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,1981,1981,Gable,MetalSd,MetalSd,BrkFace,210.0,TA,Gd,CBlock,588,228,606,1422,TA,Y,SBrkr,1422,0,0,1422,0,0,2,0,3,1,Gd,7,Typ,1,2,576,Y,276,0,0,0,0,0,0,6,2008,WD,Normal,175500
546,50,RL,13837,Pave,IR1,Lvl,Corner,Gtl,NWAmes,Norm,Norm,1Fam,1.5Fin,7,5,1988,1988,Gable,HdBoard,HdBoard,BrkFace,178.0,Gd,Gd,PConc,1002,202,0,1204,Gd,Y,SBrkr,1377,806,0,2183,0,0,2,1,4,1,Gd,9,Typ,0,3,786,Y,0,0,0,0,0,0,0,2,2006,WD,Normal,229000
87,60,RL,11911,Pave,IR2,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2005,2005,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,0,0,684,684,Ex,Y,SBrkr,684,876,0,1560,0,0,2,1,3,1,Gd,6,Typ,1,2,400,Y,100,38,0,0,0,0,0,3,2009,WD,Normal,174000
3,60,RL,11250,Pave,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2001,2002,Gable,VinylSd,VinylSd,BrkFace,162.0,Gd,TA,PConc,486,0,434,920,Ex,Y,SBrkr,920,866,0,1786,1,0,2,1,3,1,Gd,6,Typ,1,2,608,Y,0,42,0,0,0,0,0,9,2008,WD,Normal,223500
36,60,RL,13418,Pave,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2004,2005,Gable,VinylSd,VinylSd,Stone,132.0,Gd,TA,PConc,0,0,1117,1117,Ex,Y,SBrkr,1132,1320,0,2452,0,0,3,1,4,1,Gd,9,Typ,1,3,691,Y,113,32,0,0,0,0,0,9,2006,WD,Normal,309000
220,120,RL,3010,Pave,Reg,Lvl,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,VinylSd,VinylSd,BrkFace,16.0,Gd,TA,PConc,16,0,1232,1248,Ex,Y,SBrkr,1248,0,0,1248,0,0,2,0,2,1,Gd,5,Typ,0,2,438,Y,108,0,0,0,0,0,0,3,2006,New,Partial,167240
258,20,RL,8814,Pave,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,VinylSd,VinylSd,Stone,180.0,Gd,TA,PConc,1334,0,270,1604,Ex,Y,SBrkr,1604,0,0,1604,1,0,2,1,3,1,Gd,8,Typ,1,2,660,Y,123,110,0,0,0,0,0,3,2009,WD,Abnorml,220000
707,20,RL,115149,Pave,IR2,Low,CulDSac,Sev,ClearCr,Norm,Norm,1Fam,1Story,7,5,1971,2002,Gable,Plywood,Plywood,Stone,351.0,TA,TA,CBlock,1219,0,424,1643,TA,Y,SBrkr,1824,0,0,1824,1,0,2,0,2,1,Gd,5,Typ,2,2,739,Y,380,48,0,0,0,0,0,6,2007,WD,Normal,302000
464,70,RL,11988,Pave,IR1,HLS,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,6,7,1934,1995,Hip,Stucco,Stucco,None,0.0,TA,TA,CBlock,326,0,389,715,Fa,Y,FuseA,849,811,0,1660,0,0,1,1,3,1,TA,6,Typ,1,1,240,Y,0,0,0,0,0,0,0,8,2008,WD,Normal,188700
390,60,RL,12474,Pave,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,10,5,2007,2008,Gable,VinylSd,VinylSd,Stone,272.0,Ex,TA,PConc,1280,0,402,1682,Ex,Y,SBrkr,1742,590,0,2332,1,0,2,1,3,1,Ex,9,Typ,1,3,846,Y,196,134,0,0,0,0,0,8,2008,New,Partial,426000
1068,60,RL,9760,Pave,Reg,Lvl,Inside,Mod,NAmes,Norm,Norm,1Fam,2Story,6,6,1964,1964,Gable,HdBoard,HdBoard,BrkFace,360.0,TA,TA,CBlock,674,106,0,780,TA,Y,SBrkr,798,813,0,1611,1,0,1,1,4,1,TA,7,Typ,0,2,442,Y,328,128,0,0,189,0,0,6,2008,WD,Normal,167900
256,60,RL,8738,Pave,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1999,1999,Gable,VinylSd,VinylSd,BrkFace,302.0,Gd,TA,PConc,0,0,975,975,Ex,Y,SBrkr,1005,1286,0,2291,0,0,2,1,4,1,Gd,8,Typ,1,2,429,Y,192,0,0,0,0,0,0,2,2006,WD,Normal,230000
1169,70,RL,13728,Pave,Reg,Lvl,Corner,Gtl,Edwards,Norm,Norm,1Fam,2Story,6,7,1935,1986,Hip,Stucco,Stucco,None,0.0,TA,TA,CBlock,626,0,501,1127,Ex,Y,SBrkr,1236,872,0,2108,0,0,2,0,4,1,Gd,7,Typ,2,2,540,Y,0,0,0,0,90,0,0,7,2008,WD,Normal,235000
540,20,RL,11423,Pave,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2001,2002,Gable,VinylSd,VinylSd,BrkFace,479.0,Gd,TA,PConc,1358,0,223,1581,Ex,Y,SBrkr,1601,0,0,1601,1,0,2,0,3,1,Gd,6,Typ,1,2,670,Y,180,0,0,0,0,0,2000,5,2010,WD,Normal,272000
1060,50,RL,11275,Pave,IR1,HLS,Corner,Mod,Crawfor,Norm,Norm,1Fam,1.5Fin,6,7,1932,1950,Gable,MetalSd,MetalSd,BrkFace,480.0,TA,TA,CBlock,297,557,0,854,TA,Y,SBrkr,1096,895,0,1991,0,0,1,1,3,1,TA,7,Typ,1,2,432,Y,0,0,19,0,0,0,0,3,2007,WD,Normal,220000
1196,60,RL,8029,Pave,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2005,2005,Gable,VinylSd,VinylSd,None,0.0,TA,TA,PConc,0,0,728,728,Ex,Y,SBrkr,728,728,0,1456,0,0,2,1,3,1,Gd,8,Typ,0,2,400,Y,100,24,0,0,0,0,0,7,2008,WD,Normal,176000
948,20,RL,14536,Pave,Reg,Lvl,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2002,2003,Hip,VinylSd,VinylSd,BrkFace,236.0,Gd,TA,PConc,1300,0,316,1616,Ex,Y,SBrkr,1629,0,0,1629,1,0,2,0,3,1,Gd,9,Typ,1,3,808,Y,0,252,0,0,0,0,0,11,2007,WD,Normal,270000
181,160,FV,2117,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,6,5,2000,2000,Gable,MetalSd,MetalSd,BrkFace,456.0,Gd,TA,PConc,436,0,320,756,Ex,Y,SBrkr,769,756,0,1525,0,0,2,1,3,1,Gd,5,Typ,1,2,440,Y,0,0,0,0,0,0,0,6,2007,WD,Normal,177000
120,60,RL,8461,Pave,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,2005,2006,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,0,0,728,728,Ex,Y,SBrkr,728,728,0,1456,0,0,2,1,3,1,Gd,8,Typ,1,2,390,Y,0,24,0,0,0,0,0,7,2006,New,Partial,163990
482,20,RL,11846,Pave,IR1,HLS,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2003,2004,Hip,VinylSd,VinylSd,BrkFace,562.0,Gd,TA,PConc,1567,0,225,1792,Ex,Y,SBrkr,1792,0,0,1792,1,0,2,0,2,1,Ex,6,Typ,1,3,874,Y,206,49,0,0,0,0,0,8,2006,WD,Normal,374000
1445,20,RL,8500,Pave,Reg,Lvl,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2004,Gable,VinylSd,VinylSd,BrkFace,106.0,Gd,TA,PConc,0,0,1422,1422,Ex,Y,SBrkr,1422,0,0,1422,0,0,2,0,3,1,Gd,7,Typ,0,2,626,Y,192,60,0,0,0,0,0,11,2007,WD,Normal,179600
179,20,RL,17423,Pave,IR1,Lvl,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,1Story,9,5,2008,2009,Hip,VinylSd,VinylSd,Stone,748.0,Ex,TA,PConc,1904,0,312,2216,Ex,Y,SBrkr,2234,0,0,2234,1,0,2,0,1,1,Ex,9,Typ,1,3,1166,Y,0,60,0,0,0,0,0,7,2009,New,Partial,501837
696,20,RL,13811,Pave,IR1,Lvl,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,6,6,1987,1987,Gable,HdBoard,HdBoard,BrkFace,72.0,TA,TA,CBlock,980,40,92,1112,Gd,Y,SBrkr,1137,0,0,1137,1,0,2,0,2,1,Gd,5,Typ,1,2,551,Y,125,0,0,0,0,0,0,7,2006,WD,Normal,176000
253,60,RL,8366,Pave,IR1,Lvl,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,2004,2004,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,0,0,798,798,Ex,Y,SBrkr,798,842,0,1640,0,0,2,1,3,1,Gd,6,Typ,0,2,520,Y,138,45,0,0,0,0,0,12,2008,WD,Normal,173000
731,120,RL,5389,Pave,IR1,Lvl,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1995,1996,Gable,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,1180,0,415,1595,Ex,Y,SBrkr,1616,0,0,1616,1,0,2,0,2,1,Gd,5,Typ,1,2,608,Y,237,152,0,0,0,0,0,3,2010,WD,Normal,236500
1396,60,RL,12665,Pave,IR1,Lvl,Inside,Gtl,Timber,Norm,Norm,1Fam,2Story,8,5,2005,2006,Hip,VinylSd,VinylSd,BrkFace,245.0,Gd,TA,PConc,0,0,1094,1094,Ex,Y,SBrkr,1133,1349,0,2482,0,0,2,1,4,1,Gd,9,Typ,1,3,642,Y,144,39,0,0,0,0,0,2,2007,WD,Normal,281213
148,60,RL,9505,Pave,IR1,Lvl,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2001,2001,Gable,VinylSd,VinylSd,BrkFace,180.0,Gd,TA,PConc,0,0,884,884,Ex,Y,SBrkr,884,1151,0,2035,0,0,2,1,3,1,Gd,8,Typ,1,2,434,Y,144,48,0,0,0,0,0,5,2010,WD,Normal,222500
58,60,RL,11645,Pave,IR1,Lvl,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,0,0,860,860,Ex,Y,SBrkr,860,860,0,1720,0,0,2,1,3,1,Gd,7,Typ,0,2,565,Y,0,70,0,0,0,0,0,8,2006,WD,Normal,196500
1108,60,RL,23257,Pave,IR3,HLS,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,0,0,868,868,Ex,Y,SBrkr,887,1134,0,2021,0,0,2,1,3,1,Gd,9,Typ,1,2,422,Y,0,100,0,0,0,0,0,9,2006,New,Partial,274725
601,60,RL,10927,Pave,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2005,2005,Gable,VinylSd,VinylSd,BrkFace,280.0,Gd,TA,PConc,546,0,512,1058,Ex,Y,SBrkr,1058,846,0,1904,1,0,2,1,3,1,Ex,8,Typ,1,2,736,Y,179,60,0,0,0,0,0,6,2006,WD,Normal,275000
467,20,RL,10628,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,5,1970,1970,Flat,Plywood,Plywood,None,0.0,TA,Gd,CBlock,778,0,499,1277,TA,Y,SBrkr,1277,0,0,1277,1,0,1,0,2,1,TA,5,Typ,1,2,526,Y,0,0,0,0,176,0,0,4,2007,WD,Normal,167000
1067,60,RL,7837,Pave,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,7,1993,1994,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,0,0,799,799,Gd,Y,SBrkr,799,772,0,1571,0,0,2,1,3,1,TA,7,Typ,1,2,380,Y,0,40,0,0,0,0,0,5,2009,WD,Normal,178000
445,60,RL,8750,Pave,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1994,1995,Gable,VinylSd,VinylSd,None,0.0,Gd,Gd,PConc,642,0,273,915,Ex,Y,SBrkr,933,975,0,1908,1,0,2,1,4,1,Gd,8,Typ,1,2,493,Y,144,133,0,0,0,0,0,7,2008,WD,Normal,210000
1227,60,RL,14598,Pave,IR1,Lvl,CulDSac,Gtl,Somerst,Feedr,Norm,1Fam,2Story,6,5,2007,2007,Gable,VinylSd,VinylSd,Stone,74.0,Gd,TA,PConc,0,0,894,894,Ex,Y,SBrkr,894,1039,0,1933,0,0,2,1,4,1,Gd,9,Typ,1,3,668,Y,100,18,0,0,0,0,0,1,2008,WD,Normal,214000
1051,20,RL,8993,Pave,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,2007,2007,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,0,0,1302,1302,Ex,Y,SBrkr,1302,0,0,1302,0,0,2,0,3,1,Gd,6,Typ,0,2,436,Y,0,22,0,0,0,0,0,8,2007,New,Partial,176485
1016,60,RL,8400,Pave,Reg,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,8,6,2001,2001,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,643,0,167,810,Ex,Y,SBrkr,810,855,0,1665,1,0,2,1,3,1,Gd,6,Typ,0,2,528,Y,0,45,0,0,0,0,0,11,2009,WD,Normal,227000
1007,20,RL,12155,Pave,IR3,Lvl,Inside,Gtl,NAmes,PosN,Norm,1Fam,1Story,6,3,1970,1970,Gable,Plywood,Plywood,None,0.0,TA,TA,CBlock,1237,0,420,1657,Gd,Y,SBrkr,1657,0,0,1657,0,1,2,0,3,1,TA,7,Typ,1,2,484,Y,0,0,0,0,147,0,0,3,2007,WD,Normal,163500
739,90,RL,10800,Pave,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,5,5,1987,1988,Gable,Plywood,Plywood,None,0.0,TA,TA,CBlock,1200,0,0,1200,TA,Y,SBrkr,1200,0,0,1200,3,0,3,0,3,1,TA,5,Typ,0,0,0,Y,120,0,0,0,0,0,0,3,2009,WD,Alloca,179000
239,20,RL,12030,Pave,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2007,2007,Hip,VinylSd,VinylSd,BrkFace,254.0,Ex,TA,PConc,0,0,1694,1694,Ex,Y,SBrkr,1694,0,0,1694,0,0,2,0,3,1,Gd,7,Typ,0,3,818,Y,168,228,0,0,0,0,0,12,2007,New,Partial,318000
158,60,RL,12003,Pave,Reg,Lvl,Corner,Gtl,Timber,Norm,Norm,1Fam,2Story,8,5,2009,2010,Gable,VinylSd,VinylSd,BrkFace,84.0,Gd,TA,PConc,0,0,774,774,Ex,Y,SBrkr,774,1194,0,1968,0,0,2,1,4,1,Ex,8,Typ,1,3,680,Y,0,75,0,0,0,0,0,5,2010,New,Partial,269500
134,20,RL,6853,Pave,IR1,Lvl,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2001,2002,Gable,VinylSd,VinylSd,BrkFace,136.0,Gd,TA,PConc,1005,0,262,1267,Ex,Y,SBrkr,1296,0,0,1296,1,0,2,0,2,1,Gd,6,Typ,0,2,471,Y,192,25,0,0,0,0,0,6,2009,WD,Normal,220000
66,60,RL,9591,Pave,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2004,2005,Gable,VinylSd,VinylSd,BrkFace,344.0,Gd,TA,PConc,0,0,1143,1143,Ex,Y,SBrkr,1143,1330,0,2473,0,0,2,1,4,1,Gd,9,Typ,1,3,852,Y,192,151,0,0,0,0,0,10,2007,WD,Normal,317000
1310,20,RL,7153,Pave,Reg,Lvl,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6,5,1991,1991,Gable,HdBoard,HdBoard,BrkFace,88.0,TA,TA,CBlock,1200,0,78,1278,Gd,Y,SBrkr,1294,0,0,1294,1,0,2,0,3,1,Gd,6,Typ,0,2,496,Y,112,51,0,0,0,0,0,6,2008,WD,Normal,179200
383,60,RL,9245,Pave,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,0,0,939,939,Ex,Y,SBrkr,939,858,0,1797,0,0,2,1,3,1,Gd,8,Typ,0,2,639,Y,144,53,0,0,0,0,0,4,2007,WD,Normal,213500
1366,60,FV,7500,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2000,2000,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,533,0,281,814,Ex,Y,SBrkr,814,860,0,1674,1,0,2,1,3,1,Gd,7,Typ,0,2,663,Y,0,96,0,0,0,0,0,1,2010,WD,Normal,216000
1052,20,RL,11175,Pave,IR1,Lvl,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2007,2007,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,0,0,1316,1316,Ex,Y,SBrkr,1316,0,0,1316,0,0,2,0,3,1,Gd,6,Typ,1,2,440,Y,0,20,0,0,0,0,0,10,2007,New,Partial,200141
641,120,RL,12677,Pave,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2003,2004,Hip,MetalSd,MetalSd,BrkFace,472.0,Ex,TA,PConc,1218,0,300,1518,Ex,Y,SBrkr,1518,0,0,1518,0,0,1,1,1,1,Ex,6,Typ,1,2,588,Y,185,140,0,0,0,0,0,4,2008,WD,Normal,274000
1360,20,RL,16737,Pave,Reg,Lvl,FR3,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2004,2005,Hip,VinylSd,VinylSd,BrkFace,66.0,Gd,TA,PConc,1447,0,533,1980,Ex,Y,SBrkr,1980,0,0,1980,1,0,2,0,3,1,Ex,8,Typ,1,3,770,Y,194,45,0,0,0,0,0,9,2006,WD,Normal,315000
1361,70,RL,9842,Pave,Reg,Lvl,Inside,Gtl,SWISU,Feedr,Norm,1Fam,2Story,5,6,1921,1998,Gable,MetalSd,Wd Sdng,None,0.0,TA,TA,BrkTil,0,0,612,612,Ex,Y,SBrkr,990,1611,0,2601,0,0,3,1,4,1,TA,8,Typ,0,2,621,Y,183,0,301,0,0,0,0,5,2008,WD,Normal,189000
1254,60,RL,17542,Pave,IR1,Lvl,Inside,Gtl,Veenker,Norm,Norm,1Fam,2Story,7,7,1974,2003,Gable,Wd Sdng,Wd Sdng,None,0.0,Gd,TA,CBlock,125,1031,36,1192,TA,Y,SBrkr,1516,651,0,2167,1,0,2,1,3,1,Gd,9,Typ,2,2,518,Y,220,47,0,0,0,0,0,7,2007,WD,Normal,294000
535,60,RL,9056,Pave,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,8,5,2004,2004,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,0,0,707,707,Ex,Y,SBrkr,707,707,0,1414,0,0,2,1,3,1,Gd,6,Typ,1,2,403,Y,100,35,0,0,0,0,0,10,2006,WD,Normal,178000
1055,60,RL,11367,Pave,Reg,Lvl,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2002,2002,Gable,VinylSd,VinylSd,BrkFace,210.0,Gd,TA,PConc,932,0,133,1065,Ex,Y,SBrkr,1091,898,0,1989,1,0,2,1,3,1,Gd,7,Typ,1,2,586,Y,199,60,0,0,0,0,0,11,2006,WD,Normal,255000
1304,20,RL,8688,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,VinylSd,VinylSd,BrkFace,228.0,Gd,TA,PConc,0,0,1616,1616,Ex,Y,SBrkr,1616,0,0,1616,0,0,2,0,3,1,Gd,7,Typ,0,3,834,Y,208,59,0,0,0,0,0,4,2006,WD,Normal,232000
1311,20,RL,17500,Pave,Reg,Lvl,Inside,Gtl,Crawfor,PosA,Norm,1Fam,1Story,7,8,1959,2002,Gable,BrkFace,HdBoard,None,0.0,Gd,Gd,PConc,1406,0,496,1902,TA,Y,SBrkr,1902,0,0,1902,1,0,2,0,3,1,Ex,7,Typ,2,2,567,Y,0,207,162,0,0,0,0,5,2010,WD,Normal,335000
1285,50,RL,9638,Pave,Reg,Lvl,Inside,Gtl,SWISU,Feedr,Norm,1Fam,1.5Fin,6,7,1919,1990,Gable,Wd Sdng,Wd Shng,None,0.0,TA,TA,PConc,0,0,804,804,Ex,Y,SBrkr,1699,748,0,2447,0,0,2,0,4,1,Gd,10,Min2,1,1,336,Y,272,0,42,0,116,0,0,3,2010,WD,Normal,169000
1134,60,RL,9828,Pave,IR1,Lvl,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,8,5,1995,1995,Gable,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,584,0,544,1128,Ex,Y,SBrkr,1142,878,0,2020,0,0,2,1,3,1,Gd,8,Typ,1,2,466,Y,0,155,0,0,0,0,0,6,2009,WD,Normal,239500
541,20,RL,14601,Pave,Reg,Lvl,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,9,5,2006,2006,Hip,VinylSd,VinylSd,BrkFace,584.0,Ex,TA,PConc,1260,0,578,1838,Ex,Y,SBrkr,1838,0,0,1838,1,0,2,0,2,1,Ex,8,Typ,1,3,765,Y,270,68,0,0,0,0,0,3,2009,WD,Normal,315000
733,60,RL,11404,Pave,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1998,1999,Gable,VinylSd,VinylSd,BrkFace,202.0,Gd,TA,PConc,252,0,901,1153,Ex,Y,SBrkr,1153,878,0,2031,0,0,2,1,3,1,Gd,8,Typ,1,2,541,Y,192,84,0,0,0,0,0,7,2008,WD,Normal,222500
8,60,RL,10382,Pave,IR1,Lvl,Corner,Gtl,NWAmes,PosN,Norm,1Fam,2Story,7,6,1973,1973,Gable,HdBoard,HdBoard,Stone,240.0,TA,TA,CBlock,859,32,216,1107,Ex,Y,SBrkr,1107,983,0,2090,1,0,2,1,3,1,TA,7,Typ,2,2,484,Y,235,204,228,0,0,0,350,11,2009,WD,Normal,200000
511,20,RL,14559,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1951,2000,Hip,Wd Sdng,Wd Sdng,BrkCmn,70.0,Gd,TA,CBlock,650,180,178,1008,Ex,Y,SBrkr,1363,0,0,1363,1,0,1,0,2,1,TA,6,Min1,2,1,288,Y,324,42,0,0,168,0,2000,6,2009,WD,Normal,164900
337,20,RL,14157,Pave,IR1,HLS,Corner,Gtl,StoneBr,Norm,Norm,1Fam,1Story,9,5,2005,2006,Hip,VinylSd,VinylSd,Stone,200.0,Gd,TA,PConc,1249,0,673,1922,Ex,Y,SBrkr,1922,0,0,1922,1,0,2,0,3,1,Gd,8,Typ,1,3,676,Y,178,51,0,0,0,0,0,7,2007,WD,Normal,377426
1218,20,FV,8640,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2009,2009,Gable,CemntBd,CmentBd,Stone,72.0,Gd,TA,PConc,936,0,364,1300,Ex,Y,SBrkr,1314,0,0,1314,1,0,2,0,3,1,Gd,6,Typ,0,2,552,Y,135,112,0,0,0,0,0,9,2009,New,Partial,229456
907,20,RL,13501,Pave,IR1,Lvl,Corner,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,VinylSd,VinylSd,Stone,208.0,Gd,TA,PConc,63,0,1560,1623,Ex,Y,SBrkr,1636,0,0,1636,1,0,2,0,3,1,Gd,8,Typ,1,3,865,Y,0,60,0,0,0,0,0,6,2007,WD,Normal,255000
624,160,FV,2117,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,2000,2000,Gable,MetalSd,MetalSd,BrkFace,513.0,Gd,TA,PConc,420,0,336,756,Ex,Y,SBrkr,756,756,0,1512,0,0,2,1,2,1,Gd,4,Typ,1,2,440,Y,0,32,0,0,0,0,0,6,2007,WD,Normal,168500
